match_id,timestamp,total_turns,winner,winner_score,loser_score,score_margin,p1_name,p1_gold_spent,p1_tier1,p1_tier2,p1_tier3,p1_gem_white,p1_gem_blue,p1_gem_green,p1_gem_red,p1_gem_black,p2_name,p2_gold_spent,p2_tier1,p2_tier2,p2_tier3,p2_gem_white,p2_gem_blue,p2_gem_green,p2_gem_red,p2_gem_black
361,2026-04-22 17:58:41,53,BotB,15,9,6,BotA,6,12,4,0,2,3,5,3,1,BotB,3,12,5,0,5,3,6,2,1
362,2026-04-22 17:58:41,59,BotB,16,15,1,BotA,6,12,5,0,3,5,7,4,0,BotB,3,13,5,0,1,5,10,4,1
363,2026-04-22 17:58:41,68,BotB,15,15,0,BotA,6,21,2,0,5,0,2,4,3,BotB,6,14,5,1,6,1,6,5,6
364,2026-04-22 17:58:41,54,BotA,15,4,11,BotA,3,14,4,1,1,5,3,2,3,BotB,7,13,2,0,1,4,5,0,3
365,2026-04-22 17:58:41,53,BotB,15,5,10,BotA,3,12,2,0,0,4,11,7,4,BotB,3,16,3,0,3,4,1,0,3
366,2026-04-22 17:58:41,62,BotA,20,15,5,BotA,4,15,3,2,8,3,2,3,3,BotB,5,14,7,0,5,1,2,3,3
367,2026-04-22 17:58:42,54,BotA,18,8,10,BotA,5,10,7,0,4,1,5,4,0,BotB,5,13,2,0,2,0,7,5,6
368,2026-04-22 17:58:42,60,BotA,17,13,4,BotA,4,11,7,0,2,5,5,5,6,BotB,6,13,5,0,2,5,3,3,4
369,2026-04-22 17:58:42,61,BotA,17,15,2,BotA,8,13,3,1,4,6,3,4,0,BotB,5,10,8,0,4,5,6,3,2
370,2026-04-22 17:58:42,53,BotB,15,6,9,BotA,7,12,2,1,3,1,0,6,4,BotB,4,12,5,0,1,2,5,3,4
371,2026-04-22 17:58:42,50,BotA,15,9,6,BotA,4,12,4,0,4,3,3,4,0,BotB,5,9,3,0,1,4,3,2,8
372,2026-04-22 17:58:42,53,BotB,16,15,1,BotA,5,9,6,0,6,6,2,0,7,BotB,4,11,4,1,8,0,3,1,4
373,2026-04-22 17:58:42,60,BotA,17,9,8,BotA,2,16,3,2,2,1,7,3,6,BotB,7,16,2,0,7,0,3,0,3
374,2026-04-22 17:58:42,60,BotA,17,8,9,BotA,5,13,4,1,4,2,4,2,6,BotB,5,16,2,0,1,0,5,8,5
375,2026-04-22 17:58:42,58,BotA,15,8,7,BotA,8,10,4,1,4,4,6,0,2,BotB,5,12,4,0,8,2,8,0,2
376,2026-04-22 17:58:42,60,BotA,17,13,4,BotA,4,11,4,1,6,1,8,4,7,BotB,7,13,4,1,3,1,4,4,3
377,2026-04-22 17:58:42,57,BotB,16,12,4,BotA,5,12,5,0,4,7,1,0,7,BotB,6,13,6,0,0,4,2,0,2
378,2026-04-22 17:58:42,58,BotA,16,13,3,BotA,5,13,5,0,4,1,7,0,4,BotB,6,15,2,1,5,3,1,1,3
379,2026-04-22 17:58:42,60,BotA,15,9,6,BotA,7,10,4,1,7,2,8,6,0,BotB,7,12,4,0,4,3,7,5,1
380,2026-04-22 17:58:42,56,BotA,15,8,7,BotA,3,18,1,1,4,3,4,3,1,BotB,6,14,4,0,5,0,2,2,1
381,2026-04-22 17:58:42,56,BotA,16,10,6,BotA,5,13,4,0,5,5,3,0,3,BotB,4,13,4,0,6,6,3,1,4
382,2026-04-22 17:58:42,50,BotA,16,6,10,BotA,2,11,4,1,1,6,3,2,7,BotB,8,10,2,0,1,3,3,1,6
383,2026-04-22 17:58:42,57,BotB,17,15,2,BotA,6,15,2,1,4,6,4,0,0,BotB,3,16,1,2,3,2,5,6,1
384,2026-04-22 17:58:42,59,BotB,16,14,2,BotA,5,14,3,1,5,7,4,0,3,BotB,5,14,4,0,3,2,6,4,1
385,2026-04-22 17:58:42,58,BotA,15,14,1,BotA,6,13,5,0,6,4,1,0,3,BotB,6,12,5,0,4,1,4,4,5
386,2026-04-22 17:58:42,55,BotB,15,12,3,BotA,7,9,4,0,8,6,4,1,4,BotB,3,12,6,0,6,4,1,3,2
387,2026-04-22 17:58:42,51,BotB,16,8,8,BotA,6,13,1,1,1,5,5,4,0,BotB,4,11,4,0,2,4,5,3,3
388,2026-04-22 17:58:42,55,BotA,16,15,1,BotA,6,10,5,0,5,2,1,2,8,BotB,4,11,6,0,4,5,1,4,2
389,2026-04-22 17:58:42,56,BotA,18,8,10,BotA,4,11,6,0,6,5,4,5,0,BotB,6,13,1,1,5,2,5,3,3
390,2026-04-22 17:58:42,56,BotA,16,10,6,BotA,5,9,7,0,4,1,6,7,1,BotB,5,13,3,0,4,3,10,1,0
391,2026-04-22 17:58:42,51,BotB,15,10,5,BotA,3,11,6,0,3,7,1,3,2,BotB,2,12,5,0,4,3,2,4,5
392,2026-04-22 17:58:42,55,BotA,18,15,3,BotA,5,11,7,0,3,3,4,1,1,BotB,6,12,5,0,2,2,4,2,2
393,2026-04-22 17:58:42,56,BotA,15,14,1,BotA,4,14,5,0,4,5,3,1,1,BotB,5,14,5,0,1,4,3,0,3
394,2026-04-22 17:58:42,51,BotB,15,8,7,BotA,7,11,3,0,4,6,4,0,0,BotB,4,12,4,0,1,3,5,4,2
395,2026-04-22 17:58:42,56,BotA,18,6,12,BotA,5,12,6,0,5,5,3,0,0,BotB,6,13,2,0,9,0,3,5,0
396,2026-04-22 17:58:42,57,BotA,17,16,1,BotA,4,15,3,2,5,4,4,1,0,BotB,4,15,3,1,4,1,5,4,0
397,2026-04-22 17:58:42,53,BotB,15,10,5,BotA,3,13,4,0,5,1,6,7,0,BotB,4,12,5,0,1,3,2,0,6
398,2026-04-22 17:58:42,54,BotA,15,9,6,BotA,4,12,4,0,2,5,5,4,3,BotB,7,11,4,0,3,5,4,3,0
399,2026-04-22 17:58:42,51,BotB,15,13,2,BotA,5,8,2,2,8,4,6,6,0,BotB,3,14,3,0,4,2,1,4,3
400,2026-04-22 17:58:42,51,BotB,16,10,6,BotA,5,13,2,0,6,1,4,1,5,BotB,2,11,5,0,6,1,5,3,5
401,2026-04-22 17:58:42,53,BotB,16,15,1,BotA,7,11,5,0,3,0,5,2,1,BotB,1,14,4,0,7,0,5,7,2
402,2026-04-22 17:58:42,60,BotA,15,10,5,BotA,4,11,6,0,3,3,10,8,0,BotB,6,14,2,1,6,3,0,3,6
403,2026-04-22 17:58:42,57,BotB,15,12,3,BotA,2,16,5,0,2,7,2,3,2,BotB,5,15,3,1,0,4,4,2,2
404,2026-04-22 17:58:42,52,BotA,15,12,3,BotA,2,15,3,1,5,1,4,1,3,BotB,4,13,1,1,4,1,7,2,5
405,2026-04-22 17:58:42,58,BotA,15,12,3,BotA,5,13,7,0,2,3,1,3,2,BotB,4,16,4,0,0,3,5,4,1
406,2026-04-22 17:58:42,58,BotA,15,10,5,BotA,5,15,4,0,2,5,4,2,2,BotB,6,13,3,0,4,6,2,5,3
407,2026-04-22 17:58:42,50,BotA,15,7,8,BotA,1,14,3,0,7,5,0,3,4,BotB,6,10,2,0,5,4,2,2,4
408,2026-04-22 17:58:42,59,BotB,16,13,3,BotA,5,12,6,0,6,0,4,8,2,BotB,7,10,5,0,8,5,5,1,0
409,2026-04-22 17:58:42,50,BotA,15,4,11,BotA,2,13,3,1,4,1,6,2,3,BotB,4,13,1,0,5,8,4,0,1
410,2026-04-22 17:58:42,56,BotA,15,12,3,BotA,4,13,5,0,4,2,2,2,6,BotB,5,14,4,0,3,2,7,1,0
411,2026-04-22 17:58:42,56,BotA,15,6,9,BotA,2,14,5,0,1,3,5,3,7,BotB,5,15,3,0,3,1,6,4,0
412,2026-04-22 17:58:42,50,BotA,20,7,13,BotA,3,15,0,2,2,3,1,1,5,BotB,3,12,2,1,8,4,5,2,0
413,2026-04-22 17:58:42,56,BotA,17,9,8,BotA,3,15,5,0,6,0,3,3,1,BotB,5,12,4,0,6,0,5,7,1
414,2026-04-22 17:58:42,55,BotB,15,13,2,BotA,4,11,6,0,3,4,8,0,4,BotB,5,17,2,0,3,3,3,0,0
415,2026-04-22 17:58:42,55,BotA,15,15,0,BotA,3,14,4,1,3,0,4,3,6,BotB,3,13,6,0,4,6,2,2,0
416,2026-04-22 17:58:42,57,BotB,16,14,2,BotA,4,14,5,0,5,6,1,0,4,BotB,4,15,4,0,0,0,2,4,6
417,2026-04-22 17:58:42,57,BotB,16,15,1,BotA,3,15,4,0,2,3,5,9,0,BotB,4,12,5,0,3,3,1,1,10
418,2026-04-22 17:58:42,61,BotB,19,12,7,BotA,4,17,2,0,0,1,8,5,6,BotB,5,14,4,1,3,6,4,0,4
419,2026-04-22 17:58:42,58,BotA,15,14,1,BotA,6,11,5,0,8,5,2,1,0,BotB,5,10,6,0,4,3,2,4,9
420,2026-04-22 17:58:42,55,BotB,15,11,4,BotA,4,10,6,0,9,2,3,5,3,BotB,6,11,5,0,5,3,2,2,2
421,2026-04-22 18:49:20,63,Bot,18,12,6,You,4,6,6,0,8,5,11,8,7,Bot,4,15,5,1,4,7,4,0,1
422,2026-04-22 19:03:47,51,BotB,17,6,11,BotA,5,14,1,0,5,1,5,5,2,BotB,4,12,3,1,4,3,4,1,2
423,2026-04-22 19:03:47,53,BotB,16,14,2,BotA,6,12,2,1,4,4,5,3,1,BotB,6,11,4,0,2,6,3,0,3
424,2026-04-22 19:03:47,66,BotA,15,15,0,BotA,6,11,7,0,7,2,0,9,7,BotB,7,14,4,0,2,1,6,10,3
425,2026-04-22 19:03:47,54,BotA,15,13,2,BotA,4,11,3,1,1,5,9,6,2,BotB,4,13,4,0,5,5,2,3,2
426,2026-04-22 19:03:48,56,BotA,16,8,8,BotA,4,12,5,0,6,2,0,0,8,BotB,6,14,3,0,3,2,7,1,0
427,2026-04-22 19:03:48,57,BotB,16,12,4,BotA,8,11,4,0,4,1,3,2,6,BotB,4,10,6,0,6,5,5,4,0
428,2026-04-22 19:03:48,51,BotB,15,9,6,BotA,4,11,4,0,0,5,9,3,2,BotB,1,11,7,0,4,1,0,6,5
429,2026-04-22 19:03:48,54,BotA,17,11,6,BotA,4,11,4,1,2,1,5,3,7,BotB,7,11,4,0,4,3,2,5,0
430,2026-04-22 19:03:48,56,BotA,19,7,12,BotA,4,13,6,0,4,0,4,1,5,BotB,8,13,2,0,5,2,4,3,0
431,2026-04-22 19:03:48,52,BotA,15,9,6,BotA,3,14,4,0,5,1,4,1,3,BotB,4,14,1,0,4,3,6,2,6
432,2026-04-22 19:03:48,62,BotA,16,13,3,BotA,5,15,5,0,4,7,3,0,3,BotB,8,14,4,0,3,3,5,0,4
433,2026-04-22 19:03:48,52,BotA,16,8,8,BotA,3,14,4,0,4,2,3,5,1,BotB,4,16,1,0,3,5,0,2,4
434,2026-04-22 19:03:48,59,BotB,15,10,5,BotA,6,15,3,0,5,5,5,2,1,BotB,5,14,4,0,5,1,4,6,0
435,2026-04-22 19:03:48,61,BotB,16,14,2,BotA,6,11,6,0,3,0,2,13,1,BotB,4,17,3,0,6,6,1,0,1
436,2026-04-22 19:03:48,57,BotB,17,11,6,BotA,5,13,2,1,3,4,1,2,11,BotB,4,13,5,0,1,5,1,5,5
437,2026-04-22 19:03:48,55,BotB,15,8,7,BotA,7,13,3,0,1,4,3,1,5,BotB,3,12,6,0,5,4,2,3,3
438,2026-04-22 19:03:48,57,BotB,19,16,3,BotA,5,14,5,0,1,2,2,5,3,BotB,3,11,9,0,3,5,4,1,2
439,2026-04-22 19:03:48,58,BotA,15,11,4,BotA,4,17,4,0,3,0,3,5,0,BotB,7,15,3,0,0,2,4,4,0
440,2026-04-22 19:03:48,54,BotA,17,9,8,BotA,3,12,5,0,4,6,6,4,0,BotB,2,15,3,0,1,0,2,1,10
441,2026-04-22 19:03:48,59,BotB,15,15,0,BotA,4,17,1,2,4,5,3,0,5,BotB,3,14,3,1,1,2,10,5,4
442,2026-04-22 19:03:48,58,BotA,15,13,2,BotA,4,14,5,1,3,7,3,0,0,BotB,5,17,2,0,1,5,0,0,5
443,2026-04-22 19:03:48,59,BotB,15,13,2,BotA,4,14,5,0,4,4,6,3,4,BotB,6,14,4,0,0,6,4,0,4
444,2026-04-22 19:03:48,55,BotB,15,9,6,BotA,4,14,3,0,6,2,8,1,3,BotB,5,13,2,1,7,5,2,0,3
445,2026-04-22 19:03:48,60,BotA,16,16,0,BotA,5,13,4,1,3,2,4,8,1,BotB,5,15,4,0,1,1,4,4,6
446,2026-04-22 19:03:48,57,BotB,16,10,6,BotA,3,14,5,0,5,7,4,2,2,BotB,4,12,6,0,6,3,6,2,1
447,2026-04-22 19:03:48,52,BotA,15,10,5,BotA,5,11,3,0,6,2,3,4,5,BotB,4,13,3,0,5,3,2,3,4
448,2026-04-22 19:03:48,56,BotA,15,12,3,BotA,4,14,4,0,5,6,3,1,0,BotB,5,12,4,0,6,1,2,4,4
449,2026-04-22 19:03:48,53,BotA,15,15,0,BotA,5,12,5,0,0,4,6,4,0,BotB,3,15,3,1,3,2,0,5,1
450,2026-04-22 19:03:48,61,BotA,16,15,1,BotA,5,12,7,0,3,0,6,6,5,BotB,5,12,4,1,6,6,3,8,0
451,2026-04-22 19:03:48,56,BotA,18,1,17,BotA,4,15,5,0,4,2,4,1,1,BotB,6,17,0,0,4,6,0,3,1
452,2026-04-22 19:03:48,54,BotA,17,8,9,BotA,2,12,6,0,6,7,4,0,3,BotB,6,13,1,1,1,4,6,2,2
453,2026-04-22 19:03:48,51,BotB,15,8,7,BotA,5,11,3,0,1,6,7,7,0,BotB,2,10,5,0,9,0,7,5,2
454,2026-04-22 19:03:48,56,BotA,16,9,7,BotA,5,16,3,0,1,4,4,0,1,BotB,5,14,3,0,1,6,4,3,4
455,2026-04-22 19:03:48,59,BotB,16,15,1,BotA,4,14,6,0,0,4,4,5,4,BotB,4,15,6,0,1,4,2,2,3
456,2026-04-22 19:03:48,61,BotB,15,14,1,BotA,5,15,4,0,7,1,4,3,5,BotB,6,14,6,0,3,3,1,0,4
457,2026-04-22 19:03:48,56,BotA,15,7,8,BotA,3,12,4,1,4,2,3,5,5,BotB,3,11,4,0,5,2,8,1,6
458,2026-04-22 19:03:48,56,BotA,15,8,7,BotA,2,11,7,0,7,2,3,6,4,BotB,5,15,3,0,5,1,2,3,3
459,2026-04-22 19:03:48,60,BotA,18,13,5,BotA,5,13,5,0,7,1,1,5,5,BotB,3,14,5,0,5,6,0,5,8
460,2026-04-22 19:03:48,56,BotA,15,12,3,BotA,5,12,5,0,7,0,4,3,3,BotB,4,9,3,2,8,7,5,6,4
461,2026-04-22 19:03:48,59,BotB,16,12,4,BotA,5,13,4,1,2,4,7,1,4,BotB,5,15,3,0,3,1,2,6,4
462,2026-04-22 19:03:48,59,BotB,16,14,2,BotA,5,15,4,0,4,2,5,4,0,BotB,5,13,6,0,4,4,1,1,5
463,2026-04-22 19:03:48,60,BotA,19,10,9,BotA,5,10,7,1,8,0,5,5,2,BotB,7,14,2,0,4,2,7,5,2
464,2026-04-22 19:03:48,54,BotA,15,4,11,BotA,3,15,1,1,5,3,3,0,4,BotB,4,13,2,0,3,0,5,7,3
465,2026-04-22 19:03:48,56,BotB,17,17,0,BotA,1,17,3,1,5,1,3,5,3,BotB,6,12,6,0,5,1,3,2,0
466,2026-04-22 19:03:48,69,BotB,19,17,2,BotA,8,15,6,0,6,3,5,4,0,BotB,7,13,6,1,3,3,4,8,1
467,2026-04-22 19:03:48,56,BotA,18,12,6,BotA,7,12,3,0,5,2,2,7,1,BotB,6,12,4,0,5,2,6,3,2
468,2026-04-22 19:03:48,58,BotA,15,8,7,BotA,5,13,5,0,3,0,6,3,3,BotB,4,18,2,0,7,3,3,0,0
469,2026-04-22 19:03:48,59,BotB,16,14,2,BotA,7,12,6,0,7,1,0,3,2,BotB,4,16,5,0,3,3,0,4,2
470,2026-04-22 19:03:48,53,BotB,16,11,5,BotA,3,10,5,0,5,6,2,2,10,BotB,4,10,5,0,0,6,6,7,1
471,2026-04-22 19:03:48,59,BotB,16,13,3,BotA,5,13,5,0,6,5,3,0,6,BotB,5,16,4,0,0,3,2,3,4
472,2026-04-22 19:03:48,57,BotB,19,8,11,BotA,9,10,3,0,4,4,5,3,2,BotB,3,12,6,1,1,5,6,2,4
473,2026-04-22 19:03:48,64,BotA,16,11,5,BotA,7,15,4,0,0,2,5,3,6,BotB,10,10,5,0,6,6,8,0,0
474,2026-04-22 19:03:48,53,BotB,15,11,4,BotA,6,15,2,0,1,5,3,2,0,BotB,3,12,4,1,4,2,5,5,2
475,2026-04-22 19:03:48,57,BotB,18,6,12,BotA,5,15,3,0,2,4,2,4,5,BotB,3,16,2,1,4,2,3,4,4
476,2026-04-22 19:03:48,58,BotA,17,10,7,BotA,4,9,6,0,2,2,8,12,0,BotB,7,13,5,0,2,2,0,0,6
477,2026-04-22 19:03:48,61,BotB,19,7,12,BotA,6,13,1,1,9,6,0,5,7,BotB,6,16,1,2,3,5,4,1,1
478,2026-04-22 19:03:48,57,BotB,15,13,2,BotA,4,10,7,0,7,3,5,5,3,BotB,3,15,4,0,3,4,3,4,3
479,2026-04-22 19:03:48,56,BotA,15,12,3,BotA,7,10,6,0,4,4,4,1,1,BotB,5,13,3,1,6,1,1,3,2
480,2026-04-22 19:03:48,53,BotB,15,9,6,BotA,3,11,6,0,0,3,8,4,5,BotB,5,13,3,1,3,5,3,0,0
481,2026-04-22 19:03:48,58,BotB,16,15,1,BotA,3,15,5,0,5,3,0,4,5,BotB,4,13,6,0,1,5,5,5,1
482,2026-04-22 19:03:48,61,BotB,16,12,4,BotA,5,16,4,0,4,1,1,6,5,BotB,6,14,4,1,5,2,0,4,4
483,2026-04-22 19:03:48,54,BotB,17,15,2,BotA,5,14,4,0,3,3,5,0,0,BotB,4,12,6,0,1,3,5,1,4
484,2026-04-22 19:03:48,57,BotB,15,11,4,BotA,6,14,4,0,3,2,6,0,2,BotB,3,16,5,0,4,3,3,0,2
485,2026-04-22 19:03:48,57,BotA,20,15,5,BotA,4,12,6,1,3,5,2,6,0,BotB,6,12,3,1,5,6,2,0,4
486,2026-04-22 19:03:48,57,BotB,15,15,0,BotA,5,14,3,2,2,3,4,0,5,BotB,4,15,2,1,7,4,5,1,0
487,2026-04-22 19:03:48,53,BotB,16,14,2,BotA,3,9,6,0,9,3,4,8,3,BotB,4,11,6,0,3,5,3,1,1
488,2026-04-22 19:03:48,62,BotA,16,12,4,BotA,7,9,4,1,9,9,4,2,1,BotB,8,9,6,0,0,6,10,6,0
489,2026-04-22 19:03:48,56,BotA,15,9,6,BotA,4,10,6,1,0,4,4,4,7,BotB,5,8,4,0,7,12,7,0,2
490,2026-04-22 19:03:48,63,BotB,15,10,5,BotA,7,14,4,0,5,5,4,2,4,BotB,7,13,3,1,5,4,5,1,4
491,2026-04-22 19:03:48,56,BotA,18,9,9,BotA,3,14,6,0,2,2,3,2,5,BotB,7,15,2,0,0,3,5,3,0
492,2026-04-22 19:03:48,61,BotB,17,14,3,BotA,6,7,9,0,5,4,7,9,1,BotB,5,13,4,1,4,6,4,5,1
493,2026-04-22 19:03:48,56,BotA,15,9,6,BotA,4,12,6,0,1,6,5,0,5,BotB,5,14,3,0,3,2,7,1,2
494,2026-04-22 19:03:48,62,BotA,15,15,0,BotA,3,16,5,0,6,7,6,0,1,BotB,3,13,8,0,4,2,3,9,0
495,2026-04-22 19:03:48,57,BotB,16,16,0,BotA,3,15,5,0,6,1,4,3,3,BotB,6,10,7,0,3,1,2,5,4
496,2026-04-22 19:03:48,53,BotB,16,9,7,BotA,5,10,4,0,7,5,4,1,6,BotB,6,9,5,0,4,4,4,1,4
497,2026-04-22 19:03:48,61,BotA,18,16,2,BotA,4,15,5,0,6,6,5,3,1,BotB,5,15,5,0,0,4,6,4,0
498,2026-04-22 19:03:48,60,BotA,15,14,1,BotA,3,15,5,1,3,3,4,6,0,BotB,5,12,3,1,10,4,4,1,5
499,2026-04-22 19:03:48,57,BotA,17,15,2,BotA,6,13,4,1,3,1,3,6,1,BotB,1,13,6,0,9,6,3,2,2
500,2026-04-22 19:03:49,61,BotA,19,17,2,BotA,6,12,6,0,2,5,3,4,5,BotB,4,14,7,0,5,4,1,4,0
501,2026-04-22 19:03:49,60,BotB,15,15,0,BotA,4,13,5,0,0,2,4,5,9,BotB,7,11,5,0,3,11,3,0,0
502,2026-04-22 19:03:49,62,BotA,16,14,2,BotA,6,13,5,1,4,1,4,5,2,BotB,7,14,4,0,1,3,6,3,4
503,2026-04-22 19:03:49,58,BotA,15,14,1,BotA,4,12,4,1,7,5,1,6,4,BotB,6,12,5,0,6,4,0,2,6
504,2026-04-22 19:03:49,58,BotA,16,14,2,BotA,5,13,5,0,6,4,1,4,2,BotB,5,13,5,0,3,2,3,7,2
505,2026-04-22 19:03:49,53,BotB,15,13,2,BotA,4,11,6,0,3,1,5,6,0,BotB,4,11,6,0,3,7,1,0,2
506,2026-04-22 19:03:49,67,BotA,16,15,1,BotA,5,16,5,0,5,4,9,1,4,BotB,5,20,2,1,4,5,3,2,0
507,2026-04-22 19:03:49,50,BotA,18,5,13,BotA,3,13,4,0,3,5,5,0,0,BotB,4,12,3,0,0,0,8,4,4
508,2026-04-22 19:03:49,53,BotB,15,9,6,BotA,5,13,3,0,4,1,3,7,0,BotB,5,14,3,0,7,1,1,0,0
509,2026-04-22 19:03:49,58,BotB,17,16,1,BotA,3,12,6,0,9,1,4,3,5,BotB,6,12,5,0,4,1,4,4,5
510,2026-04-22 19:03:49,65,BotB,15,11,4,BotA,6,16,3,1,5,4,2,1,7,BotB,6,11,5,1,5,10,8,3,0
511,2026-04-22 19:03:49,61,BotB,18,3,15,BotA,3,16,1,0,2,4,5,8,8,BotB,5,14,5,0,3,9,3,0,0
512,2026-04-22 19:03:49,58,BotA,18,5,13,BotA,5,13,4,0,8,3,3,1,4,BotB,5,16,2,0,5,4,4,1,4
513,2026-04-22 19:03:49,54,BotA,15,7,8,BotA,5,14,2,1,0,7,3,1,2,BotB,7,13,3,0,0,2,4,3,3
514,2026-04-22 19:03:49,54,BotA,16,10,6,BotA,3,13,2,1,5,1,4,8,5,BotB,5,14,3,0,6,2,4,1,1
515,2026-04-22 19:03:49,64,BotA,15,15,0,BotA,5,15,5,0,5,7,5,1,1,BotB,4,15,4,1,5,3,5,5,5
516,2026-04-22 19:03:49,54,BotA,16,6,10,BotA,3,16,3,0,5,3,0,2,5,BotB,7,13,3,0,1,0,2,5,3
517,2026-04-22 19:03:49,59,BotB,19,10,9,BotA,4,17,2,1,1,4,5,3,4,BotB,4,13,5,0,3,1,1,5,8
518,2026-04-22 19:03:49,62,BotB,17,15,2,BotA,4,12,7,0,6,3,4,3,6,BotB,6,9,7,0,5,8,6,5,0
519,2026-04-22 19:03:49,56,BotA,15,9,6,BotA,6,14,4,0,3,4,2,0,2,BotB,4,13,3,0,5,11,3,2,0
520,2026-04-22 19:03:49,53,BotB,17,11,6,BotA,7,8,3,1,6,10,6,0,0,BotB,5,11,5,0,5,2,3,0,4
521,2026-04-22 19:03:49,54,BotA,15,14,1,BotA,3,13,5,0,5,2,5,3,2,BotB,3,13,3,1,2,3,6,5,4
522,2026-04-25 00:34:51,61,Bot,15,14,1,You,2,7,5,1,17,10,5,3,9,Bot,3,12,4,1,6,8,8,5,2
523,2026-05-10 08:44:39,54,BotA,15,13,2,BotA,4,7,8,0,6,4,2,4,6,BotB,3,13,5,0,4,6,3,4,0
524,2026-05-10 08:44:39,60,BotA,16,16,0,BotA,5,15,5,0,4,5,3,0,1,BotB,5,13,7,0,2,1,3,3,5
525,2026-05-10 08:44:39,63,BotB,16,11,5,BotA,4,10,2,1,17,6,8,3,6,BotB,3,15,6,0,2,2,6,7,1
526,2026-05-10 08:44:39,60,BotA,16,7,9,BotA,6,11,6,0,7,3,2,2,6,BotB,6,14,3,0,2,6,3,1,7
527,2026-05-10 08:44:39,59,BotB,16,12,4,BotA,6,10,6,0,8,0,2,6,7,BotB,6,12,6,0,8,0,0,2,2
528,2026-05-10 08:44:39,59,BotB,16,11,5,BotA,4,12,3,1,6,1,9,8,2,BotB,5,13,5,1,4,1,4,2,3
529,2026-05-10 08:44:39,54,BotA,16,3,13,BotA,3,12,5,1,5,1,6,5,0,BotB,6,14,0,0,2,9,3,0,4
530,2026-05-10 08:44:39,58,BotA,19,16,3,BotA,4,14,6,0,2,2,3,3,4,BotB,2,11,8,1,4,6,2,2,7
531,2026-05-10 08:44:39,64,BotA,16,11,5,BotA,3,15,3,1,6,8,6,0,4,BotB,6,15,3,0,0,0,10,4,6
532,2026-05-10 08:44:39,58,BotA,17,12,5,BotA,2,14,4,1,6,8,1,3,5,BotB,8,12,5,0,4,3,0,1,4
533,2026-05-10 08:44:39,60,BotA,18,16,2,BotA,5,15,2,1,5,2,5,7,1,BotB,3,15,3,2,6,2,6,4,3
534,2026-05-10 08:44:39,56,BotA,16,14,2,BotA,1,17,3,1,2,5,5,2,3,BotB,5,15,3,0,3,4,5,2,1
535,2026-05-10 08:44:39,55,BotB,15,9,6,BotA,4,16,1,1,3,1,5,3,4,BotB,6,9,5,0,8,3,5,1,1
536,2026-05-10 08:44:39,53,BotB,16,13,3,BotA,5,13,4,0,2,3,6,0,2,BotB,3,14,4,0,2,2,4,0,6
537,2026-05-10 08:44:39,57,BotB,15,11,4,BotA,5,16,0,1,5,5,6,2,2,BotB,5,12,5,1,3,5,5,1,1
538,2026-05-10 08:44:39,56,BotA,16,6,10,BotA,6,13,4,0,4,0,4,5,1,BotB,6,16,2,0,4,0,3,3,2
539,2026-05-10 08:44:40,59,BotB,19,12,7,BotA,2,14,6,0,1,7,7,7,1,BotB,5,13,6,0,2,6,2,3,1
540,2026-05-10 08:44:40,51,BotB,15,7,8,BotA,5,14,2,0,5,1,3,2,4,BotB,3,11,4,1,5,3,1,5,3
541,2026-05-10 08:44:40,58,BotA,16,9,7,BotA,5,14,5,0,2,5,3,0,4,BotB,7,10,6,0,2,7,3,1,3
542,2026-05-10 08:44:40,56,BotA,15,12,3,BotA,4,14,5,0,5,4,2,1,2,BotB,5,13,5,0,4,0,4,6,0
